http://www.imooc.com/code/5303,code,5303,54,27.196.40.182,山东省,2016-11-10 00:01:02
http://www.imooc.com/code/1183,code,1183,54,110.65.97.177,广东省,2016-11-10 00:01:02
http://www.imooc.com/video/3237,video,3237,317,39.186.247.142,浙江省,2016-11-10 00:01:02
http://www.imooc.com/code/692,code,692,67,27.46.226.69,广东省,2016-11-10 00:01:02
http://www.imooc.com/code/1734,code,1734,54,222.168.40.123,吉林省,2016-11-10 00:01:02
http://coding.imooc.com/lesson/15.html,,0,0,101.200.101.201,北京市,2016-11-10 00:01:02
http://www.imooc.com/video/1101,video,1101,72,220.191.6.44,浙江省,2016-11-10 00:01:02
http://coding.imooc.com/lesson/71.html,,0,72,222.65.4.255,上海市,2016-11-10 00:01:02
http://www.imooc.com/video/3237,video,3237,4860,39.186.247.142,浙江省,2016-11-10 00:01:02
http://www.imooc.com/video/12551,video,12551,67,61.142.10.231,广东省,2016-11-10 00:01:02
http://www.imooc.com/code/3094,code,3094,54,222.73.189.137,上海市,2016-11-10 00:01:02
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,828,113.246.84.80,湖南省,2016-11-10 00:01:02
http://www.imooc.com/course/list?c=data,course,0,2949,60.247.55.196,北京市,2016-11-10 00:01:02
http://www.imooc.com/code/468,code,468,192,121.19.145.193,河北省,2016-11-10 00:01:02
http://www.imooc.com/video/1412,video,1412,54,27.17.35.94,湖北省,2016-11-10 00:01:02
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,9800,113.246.84.80,湖南省,2016-11-10 00:01:02
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,628,113.246.84.80,湖南省,2016-11-10 00:01:02
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,591,113.246.84.80,湖南省,2016-11-10 00:01:02
http://www.imooc.com/learn/175,learn,175,7228,58.241.76.18,江苏省,2016-11-10 00:01:02
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,12541,113.246.84.80,湖南省,2016-11-10 00:01:02
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,498,113.246.84.80,湖南省,2016-11-10 00:01:03
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,1012,113.246.84.80,湖南省,2016-11-10 00:01:03
http://www.imooc.com/video/9817/0,video,9817,54,120.198.231.154,广东省,2016-11-10 00:01:03
http://www.imooc.com/video/7475,video,7475,54,113.93.90.94,广东省,2016-11-10 00:01:03
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,2954,113.246.84.80,湖南省,2016-11-10 00:01:03
http://www.imooc.com/video/3221,video,3221,67,114.249.93.42,北京市,2016-11-10 00:01:03
http://www.imooc.com/video/5914,video,5914,54,171.8.152.203,河南省,2016-11-10 00:01:03
http://www.imooc.com/code/622,code,622,54,152.101.38.249,全球,2016-11-10 00:01:03
http://www.imooc.com/code/468,code,468,3360,121.19.145.193,河北省,2016-11-10 00:01:03
http://www.imooc.com/article/11325,article,11325,271,199.30.25.88,全球,2016-11-10 00:01:03
http://www.imooc.com/article/11325,article,11325,62,199.30.25.88,全球,2016-11-10 00:01:03
http://www.imooc.com/video/3237,video,3237,2311,39.186.247.142,浙江省,2016-11-10 00:01:03
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,270959,113.246.84.80,湖南省,2016-11-10 00:01:03
http://www.imooc.com/code/692,code,692,10227,27.46.226.69,广东省,2016-11-10 00:01:03
http://coding.imooc.com/lesson/65.html,,0,0,123.57.117.67,江苏省,2016-11-10 00:01:03
http://www.imooc.com/course/list?c=data,course,0,31,60.247.55.196,北京市,2016-11-10 00:01:03
http://www.imooc.com/video/2452,video,2452,54,222.168.40.31,吉林省,2016-11-10 00:01:03
http://www.imooc.com/video/3237,video,3237,307,39.186.247.142,浙江省,2016-11-10 00:01:03
http://coding.imooc.com/lesson/71.html,,0,0,123.57.117.83,江苏省,2016-11-10 00:01:03
http://www.imooc.com/video/3235,video,3235,2957,58.241.76.18,江苏省,2016-11-10 00:01:03
http://www.imooc.com/video/1816,video,1816,141,49.81.162.183,江苏省,2016-11-10 00:01:03
http://www.imooc.com/video/4441,video,4441,54,125.94.93.221,广东省,2016-11-10 00:01:03
http://www.imooc.com/article/4779?from=itblog,article,4779,4468,101.200.101.201,北京市,2016-11-10 00:01:03
http://www.imooc.com/code/2022,code,2022,54,203.192.153.218,全球,2016-11-10 00:01:03
http://www.imooc.com/video/3237,video,3237,951,39.186.247.142,浙江省,2016-11-10 00:01:03
http://www.imooc.com/code/1881,code,1881,2957,27.46.226.69,广东省,2016-11-10 00:01:03
http://www.imooc.com/video/10506,video,10506,524288,101.200.101.21,北京市,2016-11-10 00:01:03
http://www.imooc.com/video/3235,video,3235,66,58.241.76.18,江苏省,2016-11-10 00:01:03
http://www.imooc.com/code/2038,code,2038,54,121.33.168.58,广东省,2016-11-10 00:01:03
http://www.imooc.com/video/10506,video,10506,524288,101.200.101.21,北京市,2016-11-10 00:01:03
http://www.imooc.com/video/2875,video,2875,54,67.82.64.254,全球,2016-11-10 00:01:03
http://www.imooc.com/code/3358,code,3358,54,36.110.89.242,浙江省,2016-11-10 00:01:03
http://www.imooc.com/code/293,code,293,67,120.236.154.130,广东省,2016-11-10 00:01:03
http://www.imooc.com/m/wap/wenda/detail.html?bbsid=315082,m,0,5108,113.246.84.80,湖南省,2016-11-10 00:01:03
http://www.imooc.com/course/programdetail/pid/45,course,0,2959,122.234.145.54,浙江省,2016-11-10 00:01:03
http://www.imooc.com/code/1881,code,1881,337,27.46.226.69,广东省,2016-11-10 00:01:03
http://www.imooc.com/video/3237,video,3237,72,39.186.247.142,浙江省,2016-11-10 00:01:03
http://www.imooc.com/video/4908,video,4908,54,117.100.106.26,北京市,2016-11-10 00:01:03
http://www.imooc.com/code/411,code,411,54,59.63.248.149,江西省,2016-11-10 00:01:03
http://www.imooc.com/video/10506,video,10506,54,113.91.162.210,广东省,2016-11-10 00:01:03
http://www.imooc.com/video/3235,video,3235,951,58.241.76.18,江苏省,2016-11-10 00:01:03
http://www.imooc.com/code/1881,code,1881,66,27.46.226.69,广东省,2016-11-10 00:01:03
http://www.imooc.com/code/1660,code,1660,54,61.184.26.230,湖北省,2016-11-10 00:01:03
http://www.imooc.com/course/programdetail/pid/45,course,0,352,122.234.145.54,浙江省,2016-11-10 00:01:03
http://www.imooc.com/code/2038,code,2038,67,113.97.199.198,广东省,2016-11-10 00:01:03
http://www.imooc.com/video/3235,video,3235,5234,58.241.76.18,江苏省,2016-11-10 00:01:03
http://www.imooc.com/video/4848,video,4848,54,139.211.44.77,吉林省,2016-11-10 00:01:03
http://www.imooc.com/code/5207,code,5207,67,218.70.255.245,重庆市,2016-11-10 00:01:03
http://www.imooc.com/code/1579,code,1579,54,124.207.38.151,北京市,2016-11-10 00:01:03
http://www.imooc.com/code/1881,code,1881,1856,27.46.226.69,广东省,2016-11-10 00:01:03
http://www.imooc.com/course/programdetail/pid/45,course,0,66,122.234.145.54,浙江省,2016-11-10 00:01:03
http://www.imooc.com/video/3237,video,3237,7227,39.186.247.142,浙江省,2016-11-10 00:01:03
http://www.imooc.com/code/1315,code,1315,54,58.19.6.127,湖北省,2016-11-10 00:01:03
http://www.imooc.com/code/1881,code,1881,337,27.46.226.69,广东省,2016-11-10 00:01:03
http://www.imooc.com/code/543,code,543,54,183.156.104.4,浙江省,2016-11-10 00:01:04
http://www.imooc.com/video/3069?t=1478702929207,video,0,67,111.172.46.191,湖北省,2016-11-10 00:01:04
http://www.imooc.com/video/6228,video,6228,67,60.21.206.184,辽宁省,2016-11-10 00:01:04
http://www.imooc.com/video/3237,video,3237,4496,39.186.247.142,浙江省,2016-11-10 00:01:04
http://www.imooc.com/code/48,code,48,54,124.207.185.226,北京市,2016-11-10 00:01:04
http://www.imooc.com/,,0,4468,101.200.101.201,北京市,2016-11-10 00:01:04
http://www.imooc.com/video/3237,video,3237,317,39.186.247.142,浙江省,2016-11-10 00:01:04
http://www.imooc.com/video/12532,video,12532,54,112.64.61.203,上海市,2016-11-10 00:01:04
http://www.imooc.com/video/6837,video,6837,54,222.171.107.65,黑龙江省,2016-11-10 00:01:04
http://www.imooc.com/video/13168,video,13168,54,183.60.162.108,广东省,2016-11-10 00:01:04
http://www.imooc.com/video/7558,video,7558,67,171.214.155.3,四川省,2016-11-10 00:01:04
http://www.imooc.com/code/1881,code,1881,89,27.46.226.69,广东省,2016-11-10 00:01:04
http://www.imooc.com/code/1881,code,1881,656,27.46.226.69,广东省,2016-11-10 00:01:04
http://www.imooc.com/code/1881,code,1881,74,27.46.226.69,广东省,2016-11-10 00:01:04
http://www.imooc.com/code/5237,code,5237,54,58.62.205.174,广东省,2016-11-10 00:01:04
http://www.imooc.com/video/3237,video,3237,1092,39.186.247.142,浙江省,2016-11-10 00:01:04
http://www.imooc.com/code/6176,code,6176,54,125.71.229.164,四川省,2016-11-10 00:01:04
http://www.imooc.com/code/1881,code,1881,2599,27.46.226.69,广东省,2016-11-10 00:01:04
http://www.imooc.com/video/773,video,773,54,14.219.24.67,广东省,2016-11-10 00:01:04
http://www.imooc.com/code/1881,code,1881,4153,27.46.226.69,广东省,2016-11-10 00:01:04
http://www.imooc.com/video/2769,video,2769,54,115.195.60.166,浙江省,2016-11-10 00:01:04
http://www.imooc.com/code/8457,code,8457,54,171.217.43.59,四川省,2016-11-10 00:01:04
http://www.imooc.com/video/12299,video,12299,54,175.20.94.66,吉林省,2016-11-10 00:01:04
http://www.imooc.com/video/4017,video,4017,54,101.81.42.203,上海市,2016-11-10 00:01:04
http://www.imooc.com/course/list,course,0,6082,171.113.102.163,湖北省,2016-11-10 00:01:04
http://www.imooc.com/video/3664,video,3664,54,60.191.47.90,浙江省,2016-11-10 00:01:04
http://www.imooc.com/code/471,code,471,67,120.69.115.50,新疆维吾尔自治区,2016-11-10 00:01:04
http://www.imooc.com/,,0,46043,120.197.199.74,广东省,2016-11-10 00:01:04
http://www.imooc.com/course/list?c=C,course,0,2953,171.113.102.163,湖北省,2016-11-10 00:01:04
http://www.imooc.com/video/13330,video,13330,54,114.249.202.36,北京市,2016-11-10 00:01:04
http://www.imooc.com/video/774/0,video,774,54,120.198.231.150,广东省,2016-11-10 00:01:04
http://www.imooc.com/code/1881,code,1881,2382,27.46.226.69,广东省,2016-11-10 00:01:04
http://www.imooc.com/ceping/8148,ceping,0,67,117.173.0.113,四川省,2016-11-10 00:01:04
http://www.imooc.com/video/3235,video,3235,95,58.241.76.18,江苏省,2016-11-10 00:01:04
http://www.imooc.com/video/2858,video,2858,67,115.193.172.253,浙江省,2016-11-10 00:01:04
http://www.imooc.com/video/12299,video,12299,67,183.128.164.83,浙江省,2016-11-10 00:01:04
http://www.imooc.com/code/101,code,101,54,111.73.157.164,江西省,2016-11-10 00:01:04
http://www.imooc.com/video/11307,video,11307,67,118.250.42.145,湖南省,2016-11-10 00:01:04
http://www.imooc.com/video/3217,video,3217,54,175.10.104.158,湖南省,2016-11-10 00:01:04
http://www.imooc.com/video/8469,video,8469,54,110.53.175.199,湖南省,2016-11-10 00:01:04
http://www.imooc.com/code/8316,code,8316,54,119.136.103.122,广东省,2016-11-10 00:01:04
http://www.imooc.com/code/8818,code,8818,54,222.222.30.66,河北省,2016-11-10 00:01:04
http://www.imooc.com/video/8199,video,8199,2195,106.37.127.231,北京市,2016-11-10 00:01:04
http://www.imooc.com/code/5442,code,5442,54,113.133.48.222,陕西省,2016-11-10 00:01:04
http://www.imooc.com/video/5219,video,5219,54,171.216.125.79,四川省,2016-11-10 00:01:04
http://www.imooc.com/ceping/2790,ceping,0,67,222.131.22.52,北京市,2016-11-10 00:01:04
http://www.imooc.com/video/2858,video,2858,6589,115.193.172.253,浙江省,2016-11-10 00:01:04
http://www.imooc.com/video/8199,video,8199,349,106.37.127.231,北京市,2016-11-10 00:01:04
http://www.imooc.com/code/1010,code,1010,67,120.85.248.153,广东省,2016-11-10 00:01:05
http://coding.imooc.com/lesson/51.html,,0,0,123.57.117.70,江苏省,2016-11-10 00:01:05
http://www.imooc.com/ceping/8148,ceping,0,6784,117.173.0.113,四川省,2016-11-10 00:01:05
http://www.imooc.com/u/1369610,u,0,10264,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/8995,video,8995,54,182.100.18.242,江西省,2016-11-10 00:01:05
http://www.imooc.com/video/10897,video,10897,54,125.122.198.123,浙江省,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,4468,123.57.117.75,江苏省,2016-11-10 00:01:05
http://www.imooc.com/article/11325,article,11325,5994,199.30.25.88,全球,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,2961,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/3244,video,3244,7226,119.122.183.89,广东省,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,2955,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/,,0,1632,120.197.199.74,广东省,2016-11-10 00:01:05
http://www.imooc.com/video/10936,video,10936,68,140.207.97.98,上海市,2016-11-10 00:01:05
http://www.imooc.com/video/953,video,953,67,183.128.164.83,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,1355,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/code/401,code,401,54,124.205.53.178,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/1034,video,1034,54,116.23.248.47,广东省,2016-11-10 00:01:05
http://www.imooc.com/video/6843,video,6843,54,111.112.84.51,宁夏回族自治区,2016-11-10 00:01:05
http://www.imooc.com/code/2023,code,2023,67,110.184.240.39,四川省,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,310,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,362,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,72,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,66,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/353,video,353,68,117.135.159.4,上海市,2016-11-10 00:01:05
http://www.imooc.com/video/8135,video,8135,2956,117.173.0.113,四川省,2016-11-10 00:01:05
http://www.imooc.com/video/9815,video,9815,54,211.162.33.107,福建省,2016-11-10 00:01:05
http://www.imooc.com/code/472,code,472,68,101.231.51.241,上海市,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,74,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/9661,video,9661,54,116.23.155.253,广东省,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,85,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/code/293,code,293,54,120.239.139.229,广东省,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,66,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,1482,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,945,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/code/3501,code,3501,68,171.212.136.239,四川省,2016-11-10 00:01:05
http://www.imooc.com/video/9593,video,9593,54,112.65.57.88,上海市,2016-11-10 00:01:05
http://www.imooc.com/video/8135,video,8135,348,117.173.0.113,四川省,2016-11-10 00:01:05
http://www.imooc.com/video/5682,video,5682,67,58.20.14.170,湖南省,2016-11-10 00:01:05
http://www.imooc.com/video/9832,video,9832,67,113.139.190.95,陕西省,2016-11-10 00:01:05
http://coding.imooc.com/lesson/71.html,,0,0,123.57.117.73,江苏省,2016-11-10 00:01:05
http://www.imooc.com/video/3244,video,3244,7226,119.122.183.89,广东省,2016-11-10 00:01:05
http://www.imooc.com/video/243,video,243,54,125.122.2.73,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,306,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,996,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/8135,video,8135,66,117.173.0.113,四川省,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,2345,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/code/2023,code,2023,11197,110.184.240.39,四川省,2016-11-10 00:01:05
http://www.imooc.com/code/5150,code,5150,54,115.33.24.90,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/678,video,678,72,14.145.74.175,广东省,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,221,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,4042,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,3427,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/7707,video,7707,54,122.206.190.75,河南省,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,66,115.193.172.253,浙江省,2016-11-10 00:01:05
http://www.imooc.com/video/11786,video,11786,54,110.65.101.188,广东省,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,53,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/5682,video,5682,6417,58.20.14.170,湖南省,2016-11-10 00:01:05
http://www.imooc.com/code/5303,code,5303,54,124.89.2.198,陕西省,2016-11-10 00:01:05
http://www.imooc.com/video/2212,video,2212,54,1.194.187.2,河南省,2016-11-10 00:01:05
http://www.imooc.com/video/4320,video,4320,54,119.124.164.57,广东省,2016-11-10 00:01:05
http://www.imooc.com/video/8199,video,8199,3280,106.37.127.231,北京市,2016-11-10 00:01:05
http://www.imooc.com/learn/124,learn,124,4186,222.131.22.52,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/5683,video,5683,2957,58.20.14.170,湖南省,2016-11-10 00:01:05
http://www.imooc.com/video/2139,video,2139,67,223.72.89.88,北京市,2016-11-10 00:01:05
http://www.imooc.com/video/8135,video,8135,1161,117.173.0.113,四川省,2016-11-10 00:01:05
http://www.imooc.com/video/3078,video,3078,1801,115.193.172.253,浙江省,2016-11-10 00:01:06
http://www.imooc.com/code/2986,code,2986,67,182.85.221.106,江西省,2016-11-10 00:01:06
http://www.imooc.com/video/8837,video,8837,6398,122.234.60.39,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/8135,video,8135,4882,117.173.0.113,四川省,2016-11-10 00:01:06
http://www.imooc.com/video/3078,video,3078,362,115.193.172.253,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/8199,video,8199,302,106.37.127.231,北京市,2016-11-10 00:01:06
http://www.imooc.com/video/8135,video,8135,16776,117.173.0.113,四川省,2016-11-10 00:01:06
http://www.imooc.com/code/2038,code,2038,2959,110.184.240.39,四川省,2016-11-10 00:01:06
http://www.imooc.com/qadetail/178220,qadetail,0,4468,101.200.101.213,北京市,2016-11-10 00:01:06
http://www.imooc.com/qadetail/178220,qadetail,0,2958,122.234.60.39,浙江省,2016-11-10 00:01:06
http://www.imooc.com/qa/96/t/1?page=1,qa,0,10576,58.19.44.221,湖北省,2016-11-10 00:01:06
http://coding.imooc.com/lesson/71.html,,0,0,123.57.117.70,江苏省,2016-11-10 00:01:06
http://www.imooc.com/video/3078,video,3078,72,115.193.172.253,浙江省,2016-11-10 00:01:06
http://www.imooc.com/qadetail/178220,qadetail,0,361,122.234.60.39,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/9886,video,9886,54,14.154.180.16,广东省,2016-11-10 00:01:06
http://www.imooc.com/code/5206,code,5206,54,110.185.243.205,四川省,2016-11-10 00:01:06
http://www.imooc.com/video/5914,video,5914,54,49.4.156.97,北京市,2016-11-10 00:01:06
http://www.imooc.com/code/1963,code,1963,54,115.200.76.104,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/828,video,828,54,101.81.50.177,上海市,2016-11-10 00:01:06
http://www.imooc.com/code/2888,code,2888,54,113.200.58.76,陕西省,2016-11-10 00:01:06
http://www.imooc.com/code/2023,code,2023,54,122.14.47.202,北京市,2016-11-10 00:01:06
http://www.imooc.com/code/1482,code,1482,54,115.34.189.51,北京市,2016-11-10 00:01:06
http://www.imooc.com/code/1585,code,1585,54,123.150.244.194,天津市,2016-11-10 00:01:06
http://www.imooc.com/code/5303,code,5303,54,218.70.255.245,重庆市,2016-11-10 00:01:06
http://www.imooc.com/video/9101,video,9101,54,223.104.25.65,重庆市,2016-11-10 00:01:06
http://www.imooc.com/video/5683,video,5683,347,58.20.14.170,湖南省,2016-11-10 00:01:06
http://www.imooc.com/video/8135,video,8135,305,117.173.0.113,四川省,2016-11-10 00:01:06
http://www.imooc.com/qadetail/178220,qadetail,0,66,122.234.60.39,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/6711,video,6711,54,116.22.196.231,广东省,2016-11-10 00:01:06
http://www.imooc.com/video/5683,video,5683,66,58.20.14.170,湖南省,2016-11-10 00:01:06
http://www.imooc.com/video/11938,video,11938,524288,101.200.101.13,北京市,2016-11-10 00:01:06
http://www.imooc.com/video/8199,video,8199,6412,106.37.127.231,北京市,2016-11-10 00:01:06
http://www.imooc.com/,,0,47971,120.197.199.74,广东省,2016-11-10 00:01:06
http://www.imooc.com/code/2038,code,2038,332,110.184.240.39,四川省,2016-11-10 00:01:06
http://www.imooc.com/video/3078,video,3078,395,115.193.172.253,浙江省,2016-11-10 00:01:06
http://www.imooc.com/qadetail/178220,qadetail,0,3933,122.234.60.39,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/6139,video,6139,524288,101.200.101.9,北京市,2016-11-10 00:01:06
http://www.imooc.com/video/5683,video,5683,1201,58.20.14.170,湖南省,2016-11-10 00:01:06
http://www.imooc.com/code/2038,code,2038,3110,110.184.240.39,四川省,2016-11-10 00:01:06
http://www.imooc.com/article/1167,article,1167,4468,120.27.173.217,上海市,2016-11-10 00:01:06
http://www.imooc.com/video/1101,video,1101,6323,220.191.6.44,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/8135,video,8135,72,117.173.0.113,四川省,2016-11-10 00:01:06
http://www.imooc.com/video/11938,video,11938,524288,101.200.101.13,北京市,2016-11-10 00:01:06
http://www.imooc.com/video/12478,video,12478,54,112.5.237.224,福建省,2016-11-10 00:01:06
http://www.imooc.com/video/8199,video,8199,72,106.37.127.231,北京市,2016-11-10 00:01:06
http://www.imooc.com/video/3078,video,3078,4496,115.193.172.253,浙江省,2016-11-10 00:01:06
http://www.imooc.com/video/6556,video,6556,54,117.164.191.130,江西省,2016-11-10 00:01:06
http://www.imooc.com/video/1816,video,1816,67,49.81.162.183,江苏省,2016-11-10 00:01:06
http://www.imooc.com/video/5139,video,5139,54,115.183.25.238,北京市,2016-11-10 00:01:06
http://www.imooc.com/,,0,4468,123.57.117.70,江苏省,2016-11-10 00:01:06
http://www.imooc.com/video/3475,video,3475,54,124.64.76.206,北京市,2016-11-10 00:01:06
http://www.imooc.com/,,0,10398,120.197.199.74,广东省,2016-11-10 00:01:06
http://www.imooc.com/video/8652,video,8652,54,120.198.231.152,广东省,2016-11-10 00:01:06
http://coding.imooc.com/lesson/71.html,,0,125,119.141.247.139,广东省,2016-11-10 00:01:06
http://www.imooc.com/video/10077,video,10077,54,180.102.115.191,江苏省,2016-11-10 00:01:06
http://www.imooc.com/comment/96,comment,0,4468,123.57.117.84,江苏省,2016-11-10 00:01:06
http://www.imooc.com/video/8135,video,8135,2614,117.173.0.113,四川省,2016-11-10 00:01:06
http://www.imooc.com/code/2038,code,2038,2263,110.184.240.39,四川省,2016-11-10 00:01:06
http://www.imooc.com/video/2147,video,2147,67,223.93.140.242,浙江省,2016-11-10 00:01:07
http://www.imooc.com/code/74,code,74,54,120.198.231.152,广东省,2016-11-10 00:01:07
http://www.imooc.com/code/52,code,52,67,117.174.26.179,四川省,2016-11-10 00:01:07
http://www.imooc.com/video/3078,video,3078,301,115.193.172.253,浙江省,2016-11-10 00:01:07
http://www.imooc.com/qadetail/60869,qadetail,0,5474,171.34.14.120,江西省,2016-11-10 00:01:07
